id_legado;cpf;nome;email;cidade;dt_cadastro
6711;33961938148;Luís Barbosa;luis.barbosa5711@gmail.com;santo andré;07-09-23
2249;94026208508;Maria Simões;maria.simões1249@gmail.com;Curitiba;08/01/2023
6810;55309527630;Ana Barbosa;;Curitiba;02-02-22
3131;97367990187;João Gonçalves;joao.goncalves2131@gmail.com;Sorocaba;27-08-19
4407;145.440.291-12;Fábio Assunção;fabio.assuncao3407@gmail.com;São Paulo;10-11-24
5452;298.280.379-80;Antônio Silva;antonio.silva4452@gmail.com;SÃO PAULO;09-09-22
12057;879.788.845-11;MÔNICA SIMÕES;monica.simões3057@gmail.com;Curitiba;2019-12-16
4360;01102883190;Fábio Souza;fabio.souza3360@gmail.com;SÃO PAULO;06-07-19
6030;09634893643;Fábio Ribeiro;fabio.ribeiro5030@gmail.com; Curitiba  ;2024-03-05
5101;166.040.098-82;Ana Peçanha;ana.pecanha4101@gmail.com;SOROCABA;08-11-19
1011;347.382.997-86;Luís Peçanha;luis.pecanha11@gmail.com;Campinas;11-08-23
6936;80458954209;José Araújo;jose.araujo5936@gmail.com;Santo André;2020-06-27
2532;49287875790;Mônica Araújo;monica.araujo1532@gmail.com; Valinhos  ;21/02/2020
13274;32454053676;CONCEIÇÃO PEÇANHA;contato4274@hotmail.com; Curitiba  ;2025-09-29
1489;459.090.225-71;Patrícia Machado;patricia.machado489@gmail.com;Niterói;16/04/2021
2557;93467541844;José Araújo;jose.araujo1557@gmail.com; Santo André  ;24-09-21
3777;122.526.497-98;Célia Simões;celia.simões2777@gmail.com;Sorocaba;04/04/2022
1860;489.547.876-90;Válter Machado;valter.machado860@gmail.com;Niterói;2020-07-16
2984;774.592.541-00;Célia Simões;celia.simões1984@gmail.com;Belo Horizonte;14-10-21
4387;180.872.584-01;Ana Silva;ana.silva3387@gmail.com;Sorocaba;06-01-21
5128;951.307.455-23;Fábio Silva;fabio.silva4128@gmail.com;Rio de Janeiro;2019-03-24
10428;69559227777;ANTÔNIO SOUZA;antonio.souza1428@gmail.com;SÃO PAULO;20/02/2025
4876;392.114.367-53;Célia Simões;celia.simões3876@gmail.com;Belo Horizonte;30-05-24
1982;74619177903;Sebastião Barbosa;sebastiao.barbosa982@gmail.com;Niterói;29/07/2024
3912;99458028442;Maria Barbosa;maria.barbosa2912@gmail.com;Campinas;2024-10-07
2384;07402740668;Patrícia Assunção;patricia.assuncao1384@gmail.com;Goiânia;2025-05-20
2973;83643167881;Fábio Barbosa;fabio.barbosa1973@gmail.com;Belo Horizonte;06-03-25
6077;51072545780;José Simões;jose.simões5077@gmail.com;niterói;2020-08-17
3945;94414753783;Ana Simões;ana.simões2945@gmail.com;Valinhos;2022-04-11
3467;66091919300;José Peçanha;jose.pecanha2467@gmail.com;Valinhos;2021-05-12
6212;74854208449;Válter Barbosa;valter.barbosa5212@gmail.com;Rio de Janeiro;29-09-22
4558;61740353013;Conceição Peçanha;conceicao.pecanha3558@gmail.com;BELO HORIZONTE;2024-06-27
5706;55163888307;Fábio Machado;fabio.machado4706@gmail.com;CAMPINAS;23-12-21
4909;72328823947;André Simões;andre.simões3909@gmail.com;Campinas;2024-04-18
4302;515.588.663-53;Maria Ribeiro;maria.ribeiro3302@gmail.com;Santo André;2019-09-21
1238;84085887700;Mônica Araújo;monica.araujo238@gmail.com;Campinas;12/01/2025
3334;79467781808;Fábio Barbosa;fabio.barbosa2334@gmail.com;Rio de Janeiro;18-11-19
6482;552.157.231-76;Célia Machado;celia.machado5482@gmail.com;Curitiba;21-05-25
3438;14209420778;Luís Ribeiro;luis.ribeiro2438@gmail.com;Santo André;2022-03-23
5447;46765172700;André Assunção;andre.assuncao4447@gmail.com;Valinhos;2021-04-12
2123;563.370.140-22;João Assunção;joao.assuncao1123@gmail.com; Sorocaba  ;14-02-23
5698;674.086.560-49;José Gonçalves;jose.goncalves4698@gmail.com;SOROCABA;24-02-21
14692;02123090808;José Gonçalves;contato5692@hotmail.com; Curitiba  ;10-09-22
4673;58496200361;Ana Silva;ana.silva3673@gmail.com;Campinas;04-04-23
12928;074.520.500-37;FÁBIO SOUZA;contato3928@hotmail.com;SOROCABA;22-09-24
4203;73308903407;Antônio Ribeiro;antonio.ribeiro3203@gmail.com;Santo André;01-01-21
5141;393.483.557-08;João Barbosa;joao.barbosa4141@gmail.com;Belo Horizonte;04/07/2024
3731;40092628850;Conceição Barbosa;conceicao.barbosa2731@gmail.com;Sorocaba;17-08-19
5743;534.052.426-49;Fábio Machado;fabio.machado4743@gmail.com;Niterói;02-01-24
5371;22189870151;José Ribeiro;jose.ribeiro4371@gmail.com;Belo Horizonte;13/08/2023
5863;57736414025;José Peçanha;jose.pecanha4863@gmail.com;Goiânia;2019-01-20
4191;05893596730;Patrícia Gonçalves;patricia.goncalves3191@gmail.com;goiânia;2022-10-20
1958;26033591003;Conceição Simões;conceicao.simões958@gmail.com; São Paulo  ;17-02-23
2644;28502155385;Válter Silva;valter.silva1644@gmail.com;Sorocaba;22/07/2020
5735;979.057.358-85;Antônio Souza;antonio.souza4735@gmail.com;Campinas;22/12/2023
4122;73300276349;José Simões;jose.simões3122@gmail.com;Rio de Janeiro;2023-10-14
4003;46790877304;Mônica Souza;monica.souza3003@gmail.com;Niterói;2025-11-01
4811;23107857769;Célia Ribeiro;celia.ribeiro3811@gmail.com;São Paulo;17-03-19
1485;41514888122;Ana Souza;ana.souza485@gmail.com;CURITIBA;2021-03-16
1023;1965569889;Fábio Araújo;fabio.araujo23@gmail.com;GOIÂNIA;14-01-25
3870;23903715581;Célia Peçanha;-;BELO HORIZONTE;2020-12-29
2974;95930320705;Conceição Peçanha;N/A;Valinhos;10-08-19
4120;43881684832;Luís Gonçalves;luis.goncalves3120@gmail.com;São Paulo;2024-02-10
2228;22487098708;Sebastião Ribeiro;sebastiao.ribeiro1228@gmail.com;Niterói;2023-03-09
5809;625.316.402-31;Luís Araújo;luis.araujo4809@gmail.com;São Paulo;09/03/2024
1950;61786880083;Ana Silva;ana.silva950@gmail.com;São Paulo;27-08-23
2700;87396262534;Célia Barbosa;celia.barbosa1700@gmail.com;campinas;2024-04-08
6393;56379736794;Mônica Barbosa;monica.barbosa5393@gmail.com;São Paulo;09/08/2023
6215;95081648752;Luís Araújo;luis.araujo5215@gmail.com;Sorocaba;2022-07-11
1673;854.566.766-30;João Ribeiro;joao.ribeiro673@gmail.com;Rio de Janeiro;2022-06-17
12219;16832022794;Maria Peçanha;contato3219@hotmail.com;SANTO ANDRÉ;12-02-22
6851;59261264018;Luís Machado;luis.machado5851@gmail.com;São Paulo;2021-10-05
6090;844.565.520-50;Ana Araújo;ana.araujo5090@gmail.com;Curitiba;13/04/2021
4546;766.002.200-82;Ana Peçanha;ana.pecanha3546@gmail.com;valinhos;2021-10-13
3613;09175075172;André Machado;andre.machado2613@gmail.com;Goiânia;2022-12-22
3488;00174931700;João Simões;joao.simões2488@gmail.com;são paulo;2023-12-29
3324;92069656977;Conceição Machado;conceicao.machado2324@gmail.com;Valinhos;30/10/2020
6609;29185168645;Válter Gonçalves;valter.goncalves5609@gmail.com;NITERÓI;19-12-22
6170;53900543186;Válter Simões;valter.simões5170@gmail.com;São Paulo;23/04/2025
3833;38336425560;Válter Araújo;valter.araujo2833@gmail.com;rio de janeiro;17/12/2020
5780;85794941847;Antônio Gonçalves;antonio.goncalves4780@gmail.com;Belo Horizonte;2023-12-08
6400;706.124.555-72;Conceição Souza;conceicao.souza5400@gmail.com;valinhos;07/11/2023
12120;43881684832;LUÍS GONÇALVES;contato3120@hotmail.com;São Paulo;2024-02-10
5906;90401272478;Fábio Simões;fabio.simões4906@gmail.com;Valinhos;18/02/2024
5224;58635469216;José Peçanha;jose.pecanha4224@gmail.com;GOIÂNIA;2025-08-25
1077;13696816400;Ana Assunção;ana.assuncao77@gmail.com;Campinas;2024-09-19
1279;78077406475;Patrícia Silva;patricia.silva279@gmail.com;Rio de Janeiro;05/06/2023
9423;62572870304;Ana Araújo;N/A;Valinhos;2024-07-20
1044;20679740333;Antônio Simões;antonio.simões44@gmail.com;Rio de Janeiro;12/08/2025
3741;613.875.955-98;José Gonçalves;jose.goncalves2741@gmail.com;Campinas;13/09/2020
3170;04053198437;João Assunção;N/A;CURITIBA;03-08-22
3899;36983240758;Célia Souza;celia.souza2899@gmail.com;Niterói;05-03-20
1814;33016583771;André Simões;andre.simões814@gmail.com;Valinhos;2025-08-21
2617;58167592308;Válter Souza;valter.souza1617@gmail.com;Belo Horizonte;11-01-20
2019;54623471209;Antônio Simões;antonio.simões1019@gmail.com; CAMPINAS  ;30/04/2020
5337;465.045.696-74;André Peçanha;andre.pecanha4337@gmail.com;Valinhos;21-06-24
6052;619.042.446-53;Patrícia Ribeiro;patricia.ribeiro5052@gmail.com;Campinas;03-08-24
6408;17175732236;Sebastião Souza;sebastiao.souza5408@gmail.com; Campinas  ;08-08-19
2337;01204242585;Fábio Silva;fabio.silva1337@gmail.com;Valinhos;15/10/2021
4509;31734996382;Conceição Assunção;conceicao.assuncao3509@gmail.com;Rio de Janeiro;05/08/2022
6768;76738429126;Válter Peçanha;valter.pecanha5768@gmail.com;VALINHOS;2024-08-24
2921;052.112.036-59;Maria Peçanha;maria.pecanha1921@gmail.com;Campinas;2019-02-24
4579;477.323.724-41;Fábio Gonçalves;fabio.goncalves3579@gmail.com;campinas;22/01/2019
1759;78715841545;João Barbosa;joao.barbosa759@gmail.com;Rio de Janeiro;07-05-20
2230;70286720264;João Machado;joao.machado1230@gmail.com;Rio de Janeiro;09-07-20
4836;725.205.656-24;Luís Machado;luis.machado3836@gmail.com;Goiânia;06-08-20
6058;59053497544;Antônio Ribeiro;antonio.ribeiro5058@gmail.com;SÃO PAULO;2025-05-22
5972;003.816.060-90;Sebastião Souza;sebastiao.souza4972@gmail.com;Belo Horizonte;16-01-24
5026;988.312.060-52;Ana Machado;ana.machado4026@gmail.com;belo horizonte;2024-10-07
6262;67554228358;José Ribeiro;jose.ribeiro5262@gmail.com;Valinhos;27-03-19
4438;674.942.221-70;João Machado;joao.machado3438@gmail.com;curitiba;24-02-20
3135;14202484304;Conceição Silva;conceicao.silva2135@gmail.com;CURITIBA;24-09-25
3060;87032381219;Luís Souza;luis.souza2060@gmail.com;Santo André;2025-05-24
5855;07545422384;Sebastião Silva;sebastiao.silva4855@gmail.com;Niterói;22-12-23
13787;685.857.605-33;Válter Barbosa;contato4787@hotmail.com;Niterói;16/01/2023
6848;133.989.772-51;João Machado;joao.machado5848@gmail.com;BELO HORIZONTE;21/03/2025
2538;64853207767;Luís Silva;luis.silva1538@gmail.com;Niterói;01-08-23
6751;00541316508;André Simões;andre.simões5751@gmail.com; VALINHOS  ;17-06-20
9583;157.787.112-04;Sebastião Machado;contato583@hotmail.com;CURITIBA;11/10/2025
4586;24998779958;Antônio Barbosa;antonio.barbosa3586@gmail.com; Belo Horizonte  ;08/03/2025
12275;491.566.303-52;Ana Gonçalves;ana.barbosa3275@gmail.com;Belo Horizonte;2019-08-12
6021;77218716385;Válter Simões;valter.simões5021@gmail.com;Santo André;2025-05-12
3546;433.294.578-64;Luís Ribeiro;luis.ribeiro2546@gmail.com;São Paulo;19/04/2024
2013;24211408623;José Assunção;jose.assuncao1013@gmail.com;Niterói;2020-09-06
2391;49564799805;Antônio Peçanha;N/A;Santo André;2022-01-08
3531;81373142103;Mônica Assunção;monica.assuncao2531@gmail.com;Valinhos;2022-02-02
5494;94319366743;Maria Peçanha;maria.pecanha4494@gmail.com;curitiba;21-10-25
1606;4090742684;Célia Barbosa;;Campinas;2023-08-28
2965;64660332799;Patrícia Machado;patricia.machado1965@gmail.com;BELO HORIZONTE;08-08-19
2053;570.472.642-99;Sebastião Souza;sebastiao.souza1053@gmail.com; Campinas  ;05/12/2024
3687;86598460794;Conceição Peçanha;conceicao.pecanha2687@gmail.com;Curitiba;30/03/2024
6064;68287425913;Luís Araújo;luis.araujo5064@gmail.com;Niterói;2024-12-19
1424;58777121520;Válter Ribeiro;valter.ribeiro424@gmail.com;Valinhos;26-04-25
5474;642.494.428-10;Célia Souza;celia.souza4474@gmail.com;rio de janeiro;2020-10-10
4156;53667136412;André Araújo;andre.araujo3156@gmail.com;Belo Horizonte;09/07/2020
5068;46240683787;Fábio Ribeiro;fabio.ribeiro4068@gmail.com;Santo André;13/08/2020
5209;76031077760;Conceição Araújo;conceicao.araujo4209@gmail.com;Goiânia;18/06/2022
2245;46300099814;Ana Araújo;ana.araujo1245@gmail.com;Campinas;31/12/2023
5036;37272590602;Conceição Machado;conceicao.machado4036@gmail.com;campinas;13-01-23
6588;39184860600;Conceição Silva;conceicao.silva5588@gmail.com;Curitiba;03/05/2021
2165;47048878983;Conceição Silva;conceicao.silva1165@gmail.com; São Paulo  ;13-03-23
2493;62767293535;Fábio Simões;fabio.simões1493@gmail.com;Rio de Janeiro;21/07/2020
3662;496.737.196-59;Conceição Simões;conceicao.simões2662@gmail.com; Campinas  ;2025-10-13
6834;506.835.877-06;Ana Souza;ana.souza5834@gmail.com;Campinas;27-11-23
1644;668.217.195-19;Conceição Peçanha;conceicao.pecanha644@gmail.com;rio de janeiro;19-07-21
4277;77813414578;Válter Ribeiro;valter.ribeiro3277@gmail.com;Goiânia;2022-07-19
1032;990.162.720-62;Conceição Araújo;conceicao.araujo32@gmail.com;Curitiba;23/09/2023
5814;10518507971;José Gonçalves;jose.goncalves4814@gmail.com;CAMPINAS;02-04-20
3493;48562575011;José Gonçalves;jose.goncalves2493@gmail.com;Belo Horizonte;15-12-21
1390;10890714002;Mônica Silva;monica.silva390@gmail.com;Campinas;30-03-21
4032;21515694461;Luís Barbosa;luis.barbosa3032@gmail.com;Sorocaba;2025-10-28
3806;37360908540;Ana Simões;ana.simões2806@gmail.com;Sorocaba;05/12/2024
6812;79048060613;Mônica Machado;monica.machado5812@gmail.com;Valinhos;11/10/2025
1169;26965827182;Maria Silva;maria.silva169@gmail.com;São Paulo;2023-06-19
1148;72434266118;Fábio Simões;fabio.simões148@gmail.com;Santo André;10/09/2023
3733;568.084.690-09;Conceição Barbosa;conceicao.barbosa2733@gmail.com;Rio de Janeiro;05-02-21
1928;911.498.307-94;Célia Gonçalves;celia.goncalves928@gmail.com;São Paulo;2021-06-05
6184;14767300916;Antônio Peçanha;antonio.pecanha5184@gmail.com;Niterói;07-07-22
3475;42471649106;Sebastião Araújo;sebastiao.araujo2475@gmail.com; Goiânia  ;2024-04-12
6580;669.617.027-83;Luís Assunção;luis.assuncao5580@gmail.com; Campinas  ;13-11-20
1512;626.448.869-02;Sebastião Souza;sebastiao.souza512@gmail.com;Niterói;07-08-20
3314;71988408920;Mônica Ribeiro;monica.ribeiro2314@gmail.com;Belo Horizonte;2020-05-04
5344;043.810.063-80;Conceição Machado;conceicao.machado4344@gmail.com;CURITIBA;24/05/2020
3086;14994023255;Célia Assunção;celia.assuncao2086@gmail.com;Curitiba;27/09/2022
3035;85506943989;Antônio Ribeiro;antonio.ribeiro2035@gmail.com; São Paulo  ;2022-05-13
6937;28497386620;Sebastião Silva;sebastiao.silva5937@gmail.com;São Paulo;10-11-22
1582;687.409.038-01;Válter Souza;valter.souza582@gmail.com;Valinhos;2021-07-02
9456;78018204365;André Silva;andre.machado456@gmail.com;Santo André;04/07/2019
6703;806.597.338-89;Antônio Araújo;antonio.araujo5703@gmail.com;Niterói;16-04-21
5567;643.593.256-57;Mônica Barbosa;monica.barbosa4567@gmail.com;Rio de Janeiro;2020-05-24
4821;98338101362;José Ribeiro;NULL;Campinas;05-09-20
6845;28017454643;Sebastião Gonçalves;sebastiao.goncalves5845@gmail.com;Santo André;28/03/2021
3931;84651903487;Patrícia Silva;patricia.silva2931@gmail.com; BELO HORIZONTE  ;2023-09-26
5329;28207495936;André Ribeiro;andre.ribeiro4329@gmail.com;Rio de Janeiro;08-11-22
6928;22868351280;Mônica Ribeiro;monica.ribeiro5928@gmail.com;Valinhos;21/05/2022
5576;554.538.822-20;André Ribeiro;;SOROCABA;2025-05-08
4573;951.460.737-67;Antônio Silva;antonio.silva3573@gmail.com;Valinhos;2019-02-07
5841;71305206479;André Machado;andre.machado4841@gmail.com;Niterói;20/01/2024
1277;055.778.487-50;André Barbosa;andre.barbosa277@gmail.com;Niterói;29-04-25
2010;139.719.126-05;José Gonçalves;jose.goncalves1010@gmail.com;VALINHOS;2024-02-29
6148;78873812902;Conceição Simões;conceicao.simões5148@gmail.com;São Paulo;16/08/2025
6954;04743694639;João Assunção;joao.assuncao5954@gmail.com;goiânia;2022-01-26
14118;341.842.435-09;PATRÍCIA RIBEIRO;contato5118@hotmail.com;Belo Horizonte;14/06/2023
11896;07956530008;PATRÍCIA GONÇALVES;contato2896@hotmail.com;CURITIBA;03/08/2023
3715;751.713.528-79;Antônio Simões;N/A;São Paulo;06-12-23
14546;556.001.014-65;ANTÔNIO SIMÕES;contato5546@hotmail.com;Rio de Janeiro;2021-06-30
3672;54121762088;Mônica Silva;monica.silva2672@gmail.com;Valinhos;09/11/2021
5358;685.210.073-10;João Souza;joao.souza4358@gmail.com;Curitiba;31/05/2022
2157;30245301267;André Machado;andre.machado1157@gmail.com;Belo Horizonte;2019-04-29
1585;03064421247;Sebastião Souza;sebastiao.souza585@gmail.com;Sorocaba;28/11/2021
1274;99611253559;Antônio Ribeiro;antonio.ribeiro274@gmail.com;Goiânia;27-01-23
6721;80504421875;Maria Gonçalves;-;Valinhos;2021-06-18
3262;70385478798;André Gonçalves;andre.goncalves2262@gmail.com;Campinas;18/05/2020
5086;914.578.590-25;Maria Machado;maria.machado4086@gmail.com;São Paulo;2019-09-08
6161;24050491125;Célia Silva;celia.silva5161@gmail.com;Santo André;2019-11-21
4708;197.488.467-84;José Gonçalves;jose.goncalves3708@gmail.com;Santo André;07/11/2020
6865;75140444500;Luís Peçanha;luis.pecanha5865@gmail.com;São Paulo;08/09/2021
4966;05884194862;Sebastião Ribeiro;sebastiao.ribeiro3966@gmail.com;CAMPINAS;17-01-19
1071;73158514966;Sebastião Barbosa;sebastiao.barbosa71@gmail.com;Niterói;18-04-19
4158;352.197.064-71;Sebastião Ribeiro;sebastiao.ribeiro3158@gmail.com;Rio de Janeiro;2019-11-09
1853;22990775617;Célia Assunção;celia.assuncao853@gmail.com; Campinas  ;23-11-23
5459;26988320962;Mônica Souza;monica.souza4459@gmail.com;valinhos;2019-06-04
6133;18144210255;Fábio Silva;fabio.silva5133@gmail.com;Campinas;2022-06-08
4824;71424388007;Ana Simões;ana.simões3824@gmail.com;Valinhos;2025-01-02
4880;301.860.807-00;André Araújo;andre.araujo3880@gmail.com;Rio de Janeiro;2025-03-12
4551;90699818907;Patrícia Simões;patricia.simões3551@gmail.com; Belo Horizonte  ;29/01/2020
1027;936.763.201-07;Ana Gonçalves;ana.goncalves27@gmail.com;Santo André;12/05/2020
4089;93805145306;Sebastião Machado;sebastiao.machado3089@gmail.com;Campinas;16/10/2019
2999;32468722019;Ana Araújo;ana.araujo1999@gmail.com; Santo André  ;04-05-23
4477;59370627286;José Peçanha;jose.pecanha3477@gmail.com;Rio de Janeiro;2024-10-23
5770;51556733720;João Simões;joao.simões4770@gmail.com;Sorocaba;2024-06-08
6223;756.269.233-57;Ana Araújo;ana.araujo5223@gmail.com;Belo Horizonte;2023-03-17
3385;453.980.488-05;Sebastião Simões;sebastiao.simões2385@gmail.com; CURITIBA  ;14/06/2025
1799;64967379400;Mônica Simões;monica.simões799@gmail.com;Valinhos;2021-07-05
13544;52950635423;VÁLTER PEÇANHA;contato4544@hotmail.com;curitiba;2022-07-09
6704;11552415767;José Assunção;jose.assuncao5704@gmail.com;curitiba;07/06/2025
5517;31844469050;Célia Araújo;celia.araujo4517@gmail.com;Rio de Janeiro;30-10-23
1629;82872324496;João Simões;joao.simões629@gmail.com; RIO DE JANEIRO  ;09-10-25
5642;27906545737;Mônica Barbosa;monica.barbosa4642@gmail.com;BELO HORIZONTE;2020-07-09
6508;2885529890;José Ribeiro;jose.ribeiro5508@gmail.com;Campinas;23/10/2022
4210;79466853279;Patrícia Ribeiro;patricia.ribeiro3210@gmail.com;Valinhos;11-10-25
6839;144.214.020-87;Maria Silva;maria.silva5839@gmail.com;santo andré;02/10/2024
3779;569.421.187-10;Fábio Silva;N/A; NITERÓI  ;10/09/2019
4358;667.856.371-98;Ana Peçanha;ana.pecanha3358@gmail.com;CAMPINAS;22-10-24
2552;36953102942;Maria Souza;maria.souza1552@gmail.com;GOIÂNIA;30/03/2024
6927;94343378012;Fábio Silva;fabio.silva5927@gmail.com;Valinhos;06-05-21
14404;45618512084;João Barbosa;joao.ribeiro5404@gmail.com;Belo Horizonte;08/10/2023
2524;47470531157;Conceição Barbosa;conceicao.barbosa1524@gmail.com;RIO DE JANEIRO;29-07-24
4300;67154295961;Fábio Assunção;fabio.assuncao3300@gmail.com;Campinas;27/07/2024
5710;98683017770;Sebastião Silva;sebastiao.silva4710@gmail.com;Belo Horizonte;2024-05-19
4580;86946056949;José Simões;jose.simões3580@gmail.com;CURITIBA;2023-07-24
4253;896.918.617-47;Sebastião Barbosa;sebastiao.barbosa3253@gmail.com;Belo Horizonte;2025-08-19
1427;92304501893;Sebastião Souza;sebastiao.souza427@gmail.com;valinhos;22/06/2023
2461;30051956780;Mônica Peçanha;monica.pecanha1461@gmail.com;Curitiba;2020-08-19
2669;56496741913;Sebastião Silva;sebastiao.silva1669@gmail.com; Rio de Janeiro  ;21/10/2021
2346;30491341008;Patrícia Machado;patricia.machado1346@gmail.com;Valinhos;09/04/2024
3439;059.253.095-70;Válter Barbosa;valter.barbosa2439@gmail.com;Niterói;2021-07-05
6853;27083971501;Patrícia Ribeiro;patricia.ribeiro5853@gmail.com;SOROCABA;27-05-19
3822;09470544722;Conceição Barbosa;conceicao.barbosa2822@gmail.com;Rio de Janeiro;15-02-19
3163;31775690024;André Souza;andre.souza2163@gmail.com;Campinas;04/11/2022
6593;46192400105;João Gonçalves;joao.goncalves5593@gmail.com;Niterói;16/06/2022
1014;87234309829;Conceição Silva;-;Santo André;21/08/2019
3571;77963199400;João Machado;joao.machado2571@gmail.com;Goiânia;2022-01-15
5954;92776984383;José Ribeiro;jose.ribeiro4954@gmail.com;Niterói;2025-02-01
1743;2166670890;Célia Assunção;-;São Paulo;2022-09-01
14433;00893875546;PATRÍCIA BARBOSA;patricia.barbosa5433@gmail.com;Goiânia;2023-05-28
1020;505.331.586-80;André Gonçalves;andre.goncalves20@gmail.com;Rio de Janeiro;26/12/2020
1539;67924082204;Fábio Ribeiro;N/A;Rio de Janeiro;2024-02-19
4103;62377381340;Patrícia Araújo;NULL;Campinas;2020-10-27
4212;279.346.829-05;Conceição Souza;conceicao.souza3212@gmail.com;valinhos;01/05/2021
3227;863.708.553-91;João Peçanha;joao.pecanha2227@gmail.com;valinhos;2022-11-27
9954;428.860.505-98;Sebastião Souza;sebastiao.pecanha954@gmail.com; São Paulo  ;11/06/2020
2210;43672868191;André Araújo;andre.araujo1210@gmail.com;Rio de Janeiro;15/11/2023
1292;41381138608;Célia Araújo;celia.araujo292@gmail.com;Valinhos;08-03-20
1232;34244204334;João Assunção;joao.assuncao232@gmail.com;Campinas;20-04-25
6658;88318100735;Patrícia Assunção;patricia.assuncao5658@gmail.com;sorocaba;04-04-21
6867;357.000.711-18;Sebastião Machado;sebastiao.machado5867@gmail.com;Sorocaba;16-04-25
4482;37803717152;Conceição Barbosa;conceicao.barbosa3482@gmail.com;São Paulo;21/04/2020
3268;36316330847;João Souza;joao.souza2268@gmail.com;Goiânia;28/02/2019
3829;479.224.768-33;João Simões;joao.simões2829@gmail.com;SOROCABA;2025-05-26
6648;574.339.503-97;Luís Barbosa;luis.barbosa5648@gmail.com;goiânia;2019-04-22
3028;64691267158;Fábio Peçanha;fabio.pecanha2028@gmail.com;niterói;03-06-19
6660;81372776338;Maria Assunção;maria.assuncao5660@gmail.com;Rio de Janeiro;02-03-20
5361;35395956948;Luís Gonçalves;luis.goncalves4361@gmail.com;SOROCABA;13-06-24
6965;660.728.986-02;Válter Araújo;NULL;Goiânia;2020-01-16
2930;53531318438;Sebastião Silva;sebastiao.silva1930@gmail.com;niterói;19/09/2021
1291;91037170547;Sebastião Assunção;sebastiao.assuncao291@gmail.com;São Paulo;16/06/2019
9360;710.021.946-95;PATRÍCIA SIMÕES;patricia.simões360@gmail.com;RIO DE JANEIRO;19/01/2024
6511;438.077.442-23;Fábio Assunção;fabio.assuncao5511@gmail.com;São Paulo;12-10-25
5076;571.427.093-24;Fábio Souza;fabio.souza4076@gmail.com;campinas;15/07/2025
3502;52725978343;Válter Simões;valter.simões2502@gmail.com; Belo Horizonte  ;15-11-24
5324;541.124.229-03;João Peçanha;joao.pecanha4324@gmail.com;campinas;05-05-20
4852;10696796902;José Ribeiro;jose.ribeiro3852@gmail.com;Goiânia;2022-03-06
4859;23494572496;Fábio Souza;fabio.souza3859@gmail.com;Belo Horizonte;2023-09-28
4915;89538970683;João Souza;joao.souza3915@gmail.com;Sorocaba;09/08/2024
2847;30276947312;André Barbosa;andre.barbosa1847@gmail.com;são paulo;18-09-21
6328;80995605238;Antônio Ribeiro;N/A;Sorocaba;21/03/2020
3238;38865500956;André Assunção;andre.assuncao2238@gmail.com;Goiânia;03-08-20
1820;23106724595;Luís Peçanha;luis.pecanha820@gmail.com;Santo André;2025-10-21
5254;996.014.471-21;Mônica Machado;monica.machado4254@gmail.com;Sorocaba;14-06-25
2024;662.159.183-77;André Simões;;Belo Horizonte;26-06-22
6886;36794339560;Conceição Peçanha;conceicao.pecanha5886@gmail.com;valinhos;06-07-25
4021;765.091.639-18;Mônica Assunção;-;Niterói;09/05/2020
4515;87443373104;Mônica Silva;monica.silva3515@gmail.com; são paulo  ;10-02-25
3860;98155518418;André Assunção;andre.assuncao2860@gmail.com;Goiânia;29/07/2020
5622;56735082206;João Ribeiro;joao.ribeiro4622@gmail.com;RIO DE JANEIRO;14-12-21
4646;49741632215;Conceição Assunção;conceicao.assuncao3646@gmail.com;Rio de Janeiro;28/07/2023
3734;47002519050;Mônica Simões;monica.simões2734@gmail.com;Belo Horizonte;2019-07-27
3191;749.121.879-25;Mônica Silva;monica.silva2191@gmail.com;São Paulo;26/12/2021
4298;74941171560;João Araújo;joao.araujo3298@gmail.com;Santo André;2020-05-30
5148;01542270995;André Assunção;andre.assuncao4148@gmail.com;Sorocaba;03/10/2020
3591;14775688677;Luís Souza;luis.souza2591@gmail.com;Sorocaba;19-04-24
1796;25730662408;Ana Gonçalves;ana.goncalves796@gmail.com;Curitiba;10/12/2023
3517;06056360792;Antônio Souza;antonio.souza2517@gmail.com;Rio de Janeiro;21-12-19
5000;851.176.612-06;Patrícia Peçanha;patricia.pecanha4000@gmail.com;Santo André;2024-02-12
4391;92917736038;Patrícia Machado;; Campinas  ;2024-05-28
5923;100.366.758-90;Célia Gonçalves;celia.goncalves4923@gmail.com;rio de janeiro;05-11-25
3645;36248748535;Ana Simões;ana.simões2645@gmail.com; Santo André  ;2021-06-25
5943;38491697152;Luís Peçanha;luis.pecanha4943@gmail.com;Valinhos;23/05/2022
5790;24421173800;Sebastião Gonçalves;sebastiao.goncalves4790@gmail.com;belo horizonte;12-08-23
5404;444.245.049-80;Célia Peçanha;celia.pecanha4404@gmail.com;curitiba;14/04/2022
1498;523.083.708-07;André Souza;andre.souza498@gmail.com;Belo Horizonte;19/07/2019
6669;631.134.338-00;José Silva;jose.silva5669@gmail.com;GOIÂNIA;26/04/2023
4891;77716315927;Célia Silva;celia.silva3891@gmail.com;GOIÂNIA;2024-03-18
6417;52231284197;Conceição Gonçalves;conceicao.goncalves5417@gmail.com;Goiânia;2025-05-23
5752;59683451101;André Souza;andre.souza4752@gmail.com;Goiânia;20-01-20
